Text,Review
例如，宝洁公司在1980年代至2012年之前，海外业务收入及占比持续上升,1
其中1980年代初至1990年代末，这一时期海外营收占比由1985年的24%大幅提高至1993年的50%。,1
笔者认为，20 世纪 80 年代宝洁公司海外市场的开拓或许仅是美国必需消费品板块国际化过程中的一个缩影，反映出在 20 世纪 80 年代海外市场对行业营收不可忽略的贡献。,0
净利润率的回升（见图9-10）。,1
1960年以来，美股必需消费板块净利润率整体呈“U”形走势。,1
60年代中期至80年代中期，必需消费板块净利润率持续下行，而80年代中期以来，净利润率不断改善，震荡上行。,1
这表明20世纪80年代中期大致是美股必需消费板块净利润率走势的重要分界点，自那以来，净利润率止跌回升，对板块净利润的贡献度不断提高。可选消费品板块的基本面演化也有相似的变化趋势。,2
自1962年以来，美股可选消费品板块上市公司市值占比整体呈现震荡下行趋势（见图10-1）。1962年，美股可选消费品板块上市公司市值占比为15%，经历短暂上升后开始震荡回落，截至2018年底降至11.9%。从上市公司数量来看，1962年美股可选消费品上市公司为72家，随后大幅上升至1996年的763家，此后开始持续下降，截至2018年底，上市公司数量降至401家（见图10-1）。,2
在过去50年里，美股可选消费品板块同样涌现了大量市值超过百亿的优秀公司（见表10-1）。,0
1970年，标普可选消费品指数成分股中通用汽车公司的市值居前，仅为230亿美元，西尔斯公司次之，市值为97亿美元，第九名和第十名的奥菲斯公司和克莱斯勒汽车公司的市值均为14亿美元。,0
而截至2018年底，亚马逊公司跃升为绝对的“龙头”，市值高达7375亿美元，家得宝公司次之，市值为2326亿美元。此时，即使是第九名和第十名的提杰克斯公司（JJX）和通用汽车公司，市值也分别高达404亿美元和468亿美元。,0
1962年以来，美股可选消费板块ROE与整体ROE的走势（见图10-2）表明：从ROE的水平来看，两者的中枢水平大致相同，均在10%左右。,0
从ROE的水平来看，两者的中枢水平大致相同，均在10%左右。,0
从ROE的稳定性来看，可选消费板块ROE的波动明显大于美股整体。,0
1962年以来，美股可选消费板块ROE的最大值为32.6%，最小值为-21.6%，整体标准差为7.4%，仅次于信息科技行业，远高于美股整体的2.3%。这充分反映了可选消费板块ROE的波动性。,0
分阶段来看，20世纪60年代初至70年代初的近10年时间里，美股可选消费板块ROE水平持续高于整体水平。70年代初至80年代初的近10年中，可选消费板块ROE震荡下行，并且长期低于整体水平。,2
80年代至2008年金融危机期间的近30年里，可选消费板块ROE与美股整体ROE基本保持稳定，差距维持在一个相对稳定的水平。,0
金融危机以来的近10年中，可选消费ROE显著改善，并实现了对美股整体水平的超越，持续高于整体ROE水平。,1
美股可选消费板块的净利润在过去5年的复合平均增速显示出较低的增长率，同时具有较高的流动性（见图10-3）。,0
1962年以来，美股可选消费板块净利润5年复合平均增速中枢大致稳定在7.3%，在统计的各个板块中处于中下水平。其中，行业最高增速为93.2%，最低增速为-70.5%，标准差为16.5%。行业净利润增速的波动性在统计的美股各板块中处于中上水平。可选消费板块ROE相对大盘的走势与其净利润增速相对大盘的走势拟合较好，相关系数为0.73，即当板块净利润增速相对大盘走高时，可选消费ROE相对大盘也会出现改善趋势。,0
总体来看，美股可选消费板块的估值水平高于美股整体水平。,1
板块PE与PB在大多数时间里均高于美股整体水平（见图10-4、图10-5）。多年时间里，美股可选消费板块PE的平均值约为39倍，中位数约为18倍，PB的平均值约为2.4倍，中位数为2.3倍，而同期美股整体PE的平均值和中位数分别为21倍和18倍，PB的平均值和中位数分别为2.1倍和2.0倍。,0
从稳定性来看，可选消费板块PE和PB的波动性明显大于美股整体水平。美股可选消费板块PB的标准差为1.1倍，同样高于美股整体水平的0.8倍。,0
分阶段来看，美股可选消费板块在20世纪80年代初、90年代初以及21世纪初均急剧上升，且远高于同期美股整体水平。而在其他时间段，可选消费板块PE的波动幅度相对较小，中枢变化基本不大，且与美股整体水平接近。,0
从PB的角度看，20世纪70年代中期之前，可选消费板块PB震荡下行，而自80年代初以来，板块PB上行趋势十分显著，仅在2000年至2008年期间出现阶段性的震荡。,1
阶段三（1980年11月至1987年7月）：20世纪80年代初至1987年“股灾”之前的7年时间里，美股可选消费板块整体表现优于美股大盘，板块超额收益率指数从1980年11月的91点升至1987年7月的154点，累计涨幅达69%。,1
阶段四（1987年7月至2008年11月）：1987年“股灾”以来，美股可选消费板块表现相对低迷，超额收益率指数震荡下行，由1987年7月的154点降至2008年11月的95点，累计下跌38%。这表明自20世纪80年代中期以来的近20年时间里，美股可选消费板块整体表现逊色于大盘。,2
阶段五（2008年11月至2018年12月）：金融危机以来，美股可选消费板块开启了10年的强劲表现。同期板块超额收益率指数大幅上升，由2008年的152点涨至2018年的244点，累计涨幅为60%，板块相对美股整体再次获得显著的超额收益。,1
从收益率的驱动因素来看，近60年来，美股可选消费板块的绝对收益率主要来源于估值的稳健提高（见图10-7）。具体来看，自1967年底以来，美股可选消费品指数年化收益率为10.7%，其中利润贡献仅为1.9%，而估值贡献达到8.8%。这表明估值的稳健提高是可选消费板块绝对收益率的重要因素。,0
回顾近50年来可选消费板块细分行业的结构变迁（见图10-8、图10-9），笔者认为，依然有以下几点内容值得讨论：,0
同时5 个二级子行业下面共计 12 个三级行业，分别为互联网与直销零售行业，专业零售行业，经销行业， 多元零售行业，多元化消费服务行业， 酒店、和餐厅和体闲行业，体闲产品行业，纺织品、服装和奢侈品行业，家用耐用品行业，汽车行业，汽车零部件行业，实体行业。,0
在可选消费板块中，零售和消费者服务两个行业的市值占比提升幅度较大，而汽车及零部件行业的市值占比大幅下降。,0
具体来看，零售行业市值占比由1966年的27%升至2017年的50%，消费者服务行业市值占比由1966年的19%降至2017年的23%。家用耐用品行业市值占比由6%升至13%，汽车零部件行业市值占比由55%大幅下降至8%，娱乐行业市值占比由10%降至3%。,0
从各三级细分行业市值占比来看（见图10-8），互联网与直销零售行业的市值占比在可选消费板块中涨幅居前，由1966年的0%升至2017年的26%。专业零售行业市值占比由1966年的3%升至2017年的19%，酒店、餐厅和休闲行业市值占比由1%升至23%，纺织品、服装和奢侈品行业市值占比由2%升至7%。,1
汽车行业市值占比降幅居前，由1966年的44%大幅降至2017年的6%，多元零售行业降幅次之，由1966年的24%降至2017年的4%。,2
20世纪70年代以来，可选消费板块中周期性属性较强的行业表现较为疲软。这包含两个方面：一是这些细分行业在可选消费板块中的市值占比出现较大程度的下降；二是从资本市场上股价的走势来看，这些行业的收益率总体跑输大盘。,2
以汽车行业为例（见图10-10），20世纪70年代以来，美股汽车行业超额收益率指数与新建住房销售走势关联度较高，表明汽车股受地产周期影响较大，且二者走势均呈现出一定的周期性。,0
从市值占比的角度看，1966年汽车行业市值占比高达44%，而截至2017年仅为6%，市值占比的大幅下降反映了美股汽车行业的逐渐衰退。,0
汽车股的历史收益率显示，自70年代以来，美股汽车行业超额收益率指数整体走势较弱，表现逊色于大盘。,2
总体来看，自70年代以来，以汽车为代表的周期性因素占比较高的细分行业表现较为疲弱。,2
一个强大的品牌不仅可以为企业创造商誉，也是公司的护城河。高端品牌的护城河远远优于低端品牌。,0
由于消费品公司面向的客户群体往往较为分散，品牌的作用尤为直接。公司的产品可能容易被竞争对手复制，但品牌却难以复制，这也是安踏体育与耐克公司市值差距的主要原因之一。,0
一旦认识到技术创新的重要性，消费板块的情况就显得尤为特殊。与一般的必需消费品板块不同，对于服务业而言，创新和技术进步是企业获得竞争优势的最大动力。不断创新是企业持续发展的关键，并能迅速转化为未来的市场价值。亚马逊公司的快速崛起就是一个典型的例子。,0
金融板块的行情与基本面回顾显示，自21世纪初以来，该板块的市值占比显著下降（见图11-1）。,2
1962年底，金融板块的市值占比仅为7%。在接下来的40年中，金融板块市值占比大幅上升，到2003年底达到21%。,1
然而，自21世纪以来的近20年间，金融板块市值占比持续下滑，截至2018年底，板块市值占比已降至14%。从上市公司数量来看，1962年美股金融板块的上市公司共有50家，之后大幅增加至1994年的高点1120家，之后开始持续下降，截至2018年底，美股金融板块的上市公司数量已降至695家（见图11-1）。,2
截至2018年底，美股金融板块的上市公司数量已降至695家（见图11-1）。,0
总体来看，过去30年，美股金融板块的‘龙头’公司市值大幅增加（见表11-1）。,1
1970年，美股金融板块中的美国银行市值仅为23亿美元，大通曼哈顿银行次之，市值为16亿美元。第九名和第十名的第一洲际银行和普玛玉卡公司市值分别为9亿美元和7亿美元。,0
截至2018年底，沃伦·巴菲特旗下的伯克希尔·哈撒韦公司市值大幅升至2600亿美元，第二名的摩根大通公司市值亦高达3198亿美元，即使是第九名和第十名的芝加哥交易所和融盛集团，市值也高达671亿美元和636亿美元。,1
以下是主要结论：近60年来，美股金融板块的ROE（净资产收益率）在大多数年份均低于整体市场水平，但在金融危机之前，两者的ROE水平差距不大，均在11%左右。然而，金融危机后，金融板块的ROE中枢明显下降至7%左右，并持续低于美股整体水平。,2
从ROE的稳定性来看，金融板块的ROE波动略高于整体市场。,1
1962年以来，金融板块ROE的最大值为14.3%，最小值为-7.0%，整体标准差为3.2%，高于整体市场的2.3%。,1
在1962年金融危机之前，美股金融板块的ROE基本在6%到15%之间波动，其波动性与美股整体相似。然而，金融危机期间，美股金融板块的波动性显著放大，远远超过了美股整体水平。,0
具体分阶段来看，20世纪60年代初至70年代末，美股金融板块的ROE表现出震荡波动的趋势。70年代中期至90年代初，该板块ROE持续低于大盘整体水平。,2
随后，从20世纪90年代初至21世纪初，金融板块ROE趋势有所改善，大部分时间优于美股整体水平。,1
受到金融危机的影响，金融板块ROE在2006年达到历史高点后急剧下滑，2009年经历了“V”形反转后稳定在约8%的水平。,1
过去5年中，美股金融板块的净利润复合年增长率表现出中等增长和较低流动性的特点（见图11-3）。,0
自1962年以来，该板块净利润的年复合增长率中枢大致稳定在10.0%左右，在美股各板块中处于中等水平。行业净利润增速的最大值为28.4%，最小值为-18.5%，标准差为7.4%。净利润增速的波动性在所有统计的美股板块中属于中等水平。从行业净利润增速与ROE的关系来看，自1962年以来，美股金融板块的净利润增速与行业ROE的走势较为一致，二者的相关系数为0.4。,0
此外，美股金融板块ROE相对整体大盘的走势与其净利润增速的关系也较好，相关系数为0.3，即当板块的净利润增速相对大盘走高时，美股金融板块的ROE也相应提高。,0
关于金融板块估值的演变，总体来看，美股金融板块的估值水平低于美股整体水平，板块的PE（市盈率）和PB（市净率）在大多数时间里均低于整体市场水平（见图11-4、图11-5）。,0
自1966年以来，美股金融板块的PE平均值大约为13，中位数为13，PB的平均值约为1.4，中位数为1.3。同期美股整体的PE平均值和中位数分别为21和18，PB的平均值和中位数分别为2.1和2.0。在90年代的大多数时间里，金融板块的PE也低于整体市场水平。,0
从分阶段来看，美股金融板块的估值水平在20世纪80年代之前震荡下行，但相对美股整体水平持续抬升。然而，在此阶段，金融板块的估值水平相对整体市场持续走低。,2
剔除金融危机期间的异常数据后，21世纪初至金融危机前，金融板块的估值水平持续回落，但相对美股整体水平有所上升。自2010年以来，金融板块估值水平与美股整体水平同步修复，两者的相对估值基本保持稳定。,1
指数从1966年3月的100点升至1970年7月的116点，累计涨幅为16%。,1
阶段二 (1970年7月至1980年11月): 20世纪70年代，美国经济处于滞涨时期，美股金融板块在此阶段大幅跑输大盘，超额收益率指数从1970年7月的116点下跌至1980年11月的76点，近10年内累计下跌34%。,2
阶段三 (1980年11月至1986年5月): 在这一阶段，美股金融板块的超额收益率指数表现强劲，从1980年11月的76点升至1986年5月的117点，累计涨幅高达53%，回到1960年以来的历史高位。,1
阶段四 (1986年5月至1990年10月): 该阶段金融板块超额收益率指数大幅下跌，从1986年5月的117点跌至1990年10月的70点，四年内累计下跌40%，曲线斜率较陡。,2
阶段五 (1990年10月至2004年8月): 该阶段美股金融板块的超额收益率指数呈现横盘震荡，由1990年10月的78点小幅升至2004年8月的87点，说明绝对收益走势与美股整体基本同步，并未显著获得超额收益。,1
从收益率驱动因素来看，近60年来，美股金融板块的绝对收益率主要来源于盈利的贡献。,0
1967年底以来，美股可选消费品指数年化收益率为10.6%，其中盈利贡献了10.2%，而市值贡献仅为0.4%。这表明近60年来，美股金融板块的绝对收益率基本完全来自盈利的稳定增长，而市值水平则长期维持稳定。,0
通过历史回调，可以发现美股银行板块超额收益率与经济周期之间的关系并非简单的同步关系。,0
从1962年以来的7次经济复苏和繁荣期来看，银行板块的表现相对大盘表现各半；而在7次经济衰退期中，银行板块跑赢大盘的概率略高，但综合考虑涨跌幅度，整体表现确实不如大盘。,0
而在7次经济衰退期中，银行板块跑赢大盘的概率略高，但综合考虑涨跌幅度，整体表现确实不如大盘。,2
具体来看，在经历的7次复苏中，有4次复苏期间银行板块获得超额收益率，包括1970年12月至1973年3月、1980年8月至1981年7月、1991年4月至1992年12月、2001年12月至2002年9月，超额收益率指数涨幅分别为0.5%、8.4%、38.0%和23.0%。,1
而在1975年4月至1976年3月、1982年12月至1984年3月、2009年7月至2010年10月的3次复苏中，超额收益率指数跌幅分别为3.0%、2.2%和20.5%。,1
在繁荣时期，银行板块超额收益率指数一般表现为“先上后下”，整体相对大盘指数表现略微偏弱。,2
1962 年以来，美国经济共经历7次繁荣，其中，3 次繁荣期里，银行板块获得超额收益率，另外4次繁荣期里，银行板块收益跑输大盘指数。,2
从1962年以来的7次繁荣中，有3次繁荣期内银行板块获得超额收益率，包括1962年4月至1969年12月、1973年4月至1973年11月、1993年1月至2001年3月，超额收益率指数涨幅分别为4.7%、7.0%和29.0%。而,1
而在1976年4月至1980年1月、1984年4月至1990年7月、2002年10月至2007年12月、2010年11月至2018年12月的4次繁荣期中，银行板块超额收益率指数跌幅分别为5.4%、29.0%、31.6%和4.19%。,1
在衰退期，银行板块跑赢大盘的概率略高，但综合考虑涨跌幅度，整体表现不如大盘。,2
从美股的历史经验来看，驱动银行股超额收益的核心力量是房地产周期。,0
美国银行业的资产结构与房地产行业高度挂钩，其信贷资产中有大量与不动产相关的贷款，其中不动产抵押借款占据了近半壁江山。,0
美国银行业的资产结构与房地产行业高度挂钩，其信贷资产中有大量与不动产相关的贷款，其中不动产抵押借款占据了近半壁江山。从1987年之前的数据来看，不动产抵押借款占美国银行业信贷资产比重的第二位，接近30%。,0
而1987年之后，这一比例跃升至第一位，并于2009年一度高达59%，尽管此后有所下降，但截至2018年底，比重仍高达46%。自 1962 年以来，美股信息科技行业上市公司市值占比整体走势较为震荡，并在“互联网泡沫”期间达到顶峰（见图 12-1）。,1
具体来看，20 世纪 60 年代至 21 世纪初的“互联网泡沫”期间，信息科技行业市值占比从 8% 大幅上升至 28%。,1
而后随着“互联网泡沫”的破灭，信息科技行业市值占比出现下滑，截至 2018 年底，该行业市值占比降至 21%。,2
从上市公司数量角度来看，1962 年美股信息科技行业上市公司仅 23 家，随后大幅上升至 2000 年的高点 991 家，此后急剧下降，截至 2018 年底，美股信息科技行业上市公司数量已降至 461 家（见图 12-1）。,2
近 50 年来，信息科技行业的强势崛起诞生了大量千亿级市值的优秀公司（见表 12-1）。,0
1970 年标普信息科技指数成分股中，国际商业机器公司（International Business Machines Corporation，IBM）为绝对“龙头”，市值仅为 364 亿美元，第二名的柯达公司市值为 122 亿美元，第九名和第十名的摩托罗拉公司和惠普公司市值均仅为 7 亿美元。,0
而截至 2018 年底，苹果公司夺得“龙头”宝座，市值高达 10734 亿美元，微软公司以 7570 亿美元市值紧随其后，此时即使是排在第九名和第十名的 Adobe 和 Salesforce，其市值也高达 1223 亿美元和 1014 亿美元。,0
自1962年以来，美股信息科技行业的ROE（股东权益回报率）与美股整体ROE的走势（见图12-2）显示，信息科技行业在大多数时间里处于市场平均水平之上。,0
过去近60年的数据表明，信息科技行业的ROE仅在20世纪90年代初和21世纪初的“互联网泡沫”期间低于美股整体水平。在其他大多数年份中，信息科技行业的ROE持续高于美股整体水平，其中心值约为12%，而美股整体ROE仅为10%左右。,1
在过去几十年里，信息科技行业的ROE水平在12%到20%之间小幅波动。自20世纪90年代以来，ROE的波动性有所增加，特别是在“互联网泡沫”破灭前后几年，信息科技行业的ROE水平大幅波动，这也提高了整个板块ROE的波动水平。,0
具体来看，20世纪60年代初至90年代初，美股信息科技行业的ROE呈下降趋势，并于20世纪90年代初一度跌至接近0的水平，而同期美股整体ROE基本平稳。因此，该阶段美股信息科技行业的ROE水平无论是绝对值还是相对值均有所恶化。,2
随后，从20世纪90年代初至21世纪初的“互联网泡沫”破灭前，信息科技行业的ROE有所改善，并迅速追平美股整体水平。,1
受“互联网泡沫”破灭影响，信息科技行业的ROE在2001年达到历史低点-28%，随后经历了“V”形反转并重新升至美股整体水平之上。,2
美股信息科技行业净利润的5年复合平均增速大致表现出中等波动性的特点（见图12-3）。,0
自1962年以来，信息科技行业的5年复合平均增速中心值大致稳定在15.4%左右，高于其他统计行业，其中行业净利润增速在各板块中排名前列。,0
从行业净利润增速与ROE之间的关系来看，自20世纪60年代以来，美股信息科技行业ROE与净利润增速走势吻合度较高。尽管二者的相关系数整体仅为0.1，但剔除1993年和1994年的异常值后，相关系数大幅上升至0.7，这表明在大多数年份内，美股信息科技行业ROE与其净利润增速走势较为一致。,0
此外，美股信息科技行业ROE与大盘整体走势的相关性也较好，剔除1993年和1994年的异常值后，二者的相关系数同样高达0.7，这表明当板块的净利润增速相对大盘走高时，美股信息科技行业的ROE也会相应改善。,0
相对大盘走高时，美股信息科技行业 ROE 相对大盘同样出现改善趋势。,1
总体来看，美股信息科技行业的估值水平高于美股整体水平。,1
该板块的PE（市盈率）和PB（市净率）在大多数时间里均高于美股整体水平（见图12-4、图12-5）。自1966年以来的50多年中，美股信息科技行业的PE平均值约为29倍，中位数为22倍；PB平均值约为3.5倍，中位数为3.1倍。同期美股整体的PE平均值和中位数分别为21倍和18倍，PB平均值和中位数分别为2.1倍和2.0倍。,0
近90%的时间里，信息科技行业的PE均高于美股整体水平。,0
从估值的稳定性来看，信息科技行业的PE和PB的波动性高于美股整体。,0
自1966年以来，信息科技行业的PE标准差为21倍，高于美股整体水平的15倍；其PB标准差为1.7倍，同样高于美股整体水平的0.8倍，这反映出信息科技行业的历史波动性高于美股整体水平。,0
分阶段来看，美股信息科技行业的估值水平在20世纪90年代之前呈下行趋势，相对美股整体水平持续走低。,2
随后，从20世纪90年代至“互联网泡沫”破灭前，该行业的估值水平波动显著加大，个别值大幅上升，远高于美股整体水平。,1
在“互联网泡沫”破灭后的近10年里，信息科技行业的估值水平大幅回落，相对美股整体水平也显著走低。,2
2010年以来，信息科技行业的估值水平随美股整体水平开始同步修复，二者的估值水平基本保持稳定（见图12-6）。,1
具体来看，自1966年以来，美股信息科技行业的超额收益率走势可分为以下几个阶段：1966年3月至1969年12月）：该阶段美股信息科技行业的超额收益率指数大幅攀升，从1966年3月的100点升至1969年底的213点，短短3年间超额收益率指数累计涨幅高达113%。,1
（2002年9月至2016年6月）：在这一阶段，美股信息科技行业整体表现平平，与大盘的涨跌基本一致，其间超额收益率指数小幅波动，由2002年9月的92点微幅涨至2016年6月的95点，涨幅仅为3%。,1
该阶段信息科技行业相对大盘再次走强，超额收益率指数由2016年6月的95点升至2018年12月的125点。在此期间，微软等科技巨头的市值不断增长，信息科技行业显现出再度崛起的迹象。,1
从收益率的驱动因素来看，近60年来，美股信息科技行业的绝对收益率主要来自于净利润的增长（见图12-7）。,0
自1967年底以来，美股信息科技指数的9.7%年化收益率中，净利润贡献了6.5%，而估值贡献了3.2%。,0
值得注意的是，在“互联网泡沫”破灭期间，信息科技行业的大幅下跌主要是由于净利润的大幅缩水，而估值在此阶段反而被动上升，对板块贡献为正。伪命题一：流动性好的时候科技股表现更好。回溯美股信息科技指数和利率指标的走势，可以得出结论：信息科技股的表现与利率的变化并无必然关系（见图12-8）。,0
例如，自1982年以来，美国10年期国债利率呈单边下行趋势，而同期美股信息科技行业的超额收益率指数却大起大落。从1982年至今，美股信息科技股票的超额收益率实际上为负，即在利率逐渐下行的大环境中，信息科技行业未能显示出相对于大盘的优势。,0
伪命题二：经济增速不好的时候科技股表现更好。美股历史经验表明，无论是以GDP增速还是以工业增加值同比增速作为经济基本面的衡量指标，科技股的行情与经济表现的好坏之间并无稳定关系（见图12-10）。,0
例如，20世纪60年代，美国经济增速下行时，信息科技行业表现突出；而在20世纪70年代，美国经济陷入滞涨，信息科技行业却开始持续走弱。,2
类似地，20世纪70年代至80年代末，美国信息科技行业表现远逊于大盘，而在该阶段，美国经济经历了20世纪70年代的滞涨和80年代的复苏，因此很难说经济基本面的好坏是信息科技股行情的核心驱动力。,2
从中国 A 股市场的经验看，经济增速和科技股表现同样无清晰的规律可言 (见独 12 -11)。,0
2007 年以来，CDP 增速持续上升，信息科技行业在这段时间内常年跑输大盘。然而，在金融危机后的经济增速回升阶段，科技股却经历了一波大行情。,2
2013 至 2015 年，尽管经济增速下滑，信息科技行业却大幅跑赢大盘。然而，从 2015 年开始，虽然经济增速继续下行，科技股行情却逐渐遇冷。,2
1962 年以来，美股原材料行业上市公司市值占比中枢不断下降，虽然在某些阶段有回升，但整体下行趋势十分明显（见图 13-1）。,2
具体来看，1962 年美股原材料行业上市公司市值占比为 11%。,0
截至 2018 年底，该行业的市值占比大幅降至 3%，相比于 1995 年高点的 25.3%，逐年减少。与此同时，截至 2018 年底，美股原材料行业的上市公司数量已从 722 家减少至 141 家。,2
1962 年以来，美股能源行业上市公司市值占比走势较为震荡，但自 20 世纪 80 年代以来，行业市值占比整体呈现出显著的下降趋势（见图 13-2）。,2
具体来看，1962 年美股能源行业上市公司市值占比为 13%，此后稳步上升至 1980 年底的高点 26%。,1
随后，美股能源行业市值占比开始震荡下行，截至 2018 年底，该行业市值占美股总市值的比例为 6%。,2
对比 1962 年以来美股原材料行业 ROE 和美股整体 ROE 的走势（见图 13-3），可以得出以下几点结论：1962 年以来，在美股整体 ROE 改善时，原材料行业 ROE 的改善幅度明显优于美股整体。反之，在美股整体 ROE 下滑时，原材料行业 ROE 的下滑幅度也明显大于美股整体。,0
从 20 世纪 60 年代初至今近 60 年的时间里，美股原材料行业 ROE 并未呈现趋势性的上涨或下跌，而是以约 8 年为周期进行小幅波动（见图 13-4），中枢水平基本稳定。,0
由于原材料行业具有较强的周期性，其 ROE 在每个周期的上升阶段，改善幅度往往大于美股整体，而在每个周期的下降阶段，其回调程度也更为剧烈。,0
美股原材料行业净利润 5 年复合平均增速呈现出中等较低、波动性较高的特点（见图 13-5）。,0
1962 年以来，美股原材料行业净利润 5 年复合平均增速中枢大致稳定于 6.0%，在统计的美股各板块中处于中下位置。其中，行业净利润增速最大值为 47.7%，最小值为 -29.2%，标准差为 14.3%，行业净利润增速波动性在统计的美股各板块中处于中上水平。,0
原材料行业的 PB 在大多数时间里围绕美股整体水平上下波动（见图 13-6）。,0
1966 年以来的 50 多年中，美股原材料行业的 PE 平均值大约为 21 倍，中位数约为 17 倍，PB 平均值大约为 2.0 倍，中位数约为 1.9 倍。而同期美股整体的 PE 平均值和中位数分别为 21 倍和 18 倍，PB 平均值和中位数分别为 2.1 倍和 2.0 倍。,0
因此，总体来看，美股原材料行业的估值水平与美股整体水平基本相近，仅略低于美股整体水平。,2
原材料行业估值的历史波动性小幅低于美股整体水平。,0
分阶段来看，美股原材料行业估值水平在 20 世纪 80 年代之前震荡下行，但相对美股整体估值水平基本维持稳定。,0
其后，20 世纪 80 年代至 21 世纪初，美股原材料行业估值水平波动明显加大，总体估值中枢也不断上升。,1
而自 2003 年以来，美股原材料行业估值水平大幅波动，并于 2018 年底再度回归至历史中枢位置，同期行业 PB 水平在高位持续震荡。总体来看，2003 年以来，原材料行业估值水平震荡回落。,2
对比 1962 年以来美股能源行业 ROE 和美股整体 ROE 的走势〈见图13 -7) ，笔者主要得到以下三个结论,0
1962 年以来，美股能源行业 ROE 和美股整体 ROE 的走势（见图 13-7）表明：1962 年以来，能源行业 ROE 的最大值为 23.6%，最小值为 -11.3%，整体标准差为 3.9%，高于美股整体的 2.3%。这表明，能源行业的波动性高于美股整体。,0
21 世纪以来，能源行业盈利能力的波动显著增加，ROE 振幅明显放宽，振荡频率也有所加快。,0
分阶段来看，20 世纪 70 年代初至 80 年代初，受两次能源危机影响，美股能源行业 ROE 出现较大幅度的提升，并持续处于美股整体水平之上。,1
80 年代初至 90 年代末，能源行业 ROE 震荡回落至美股整体水平之下，中位水平明显下降。,2
2000 至 2008 年，能源行业 ROE 震荡回升，再度领先美股整体水平。,1
然而，自金融危机爆发以来，尽管美股整体 ROE 逐步复苏，能源行业的盈利能力急剧下滑，ROE 一路下滑至零值以下，大大落后于美股整体水平。,2
美股能源行业净利润 5 年复合平均增速呈现出中等较低、波动性较高的特点（见图 13-8）。,0
1962 年以来，美股能源行业净利润 5 年复合平均增速中枢大致稳定于 8.5%，在统计的美股各板块中处于中下位置。行业净利润增速最大值为 55.4%，最小值为 -34.1%，标准差为 14.3%，行业净利润增速波动性在统计的美股各板块中处于中上水平。,0
总体来看，美股能源行业的估值水平低于美股整体水平，板块 PE 与 PB 在大多数时间里均处于美股整体水平之下（见图 13-9、图 13-10）。,1
因此，总体来看，美股能源行业的估值水平与美股整体水平基本相近，仅略低于美股整体水平。,2
1966 年以来的 50 多年中，美股能源行业的 PE 平均值大约为 19 倍，中位数约为 15 倍，PB 平均值大约为 2.0 倍，中位数约为 1.9 倍。而同期美股整体的 PE 平均值和中位数分别为 21 倍和 18 倍，PB 平均值和中位数分别为 2.1 倍和 2.0 倍。,0
且在近 90% 的时间里，能源行业均处于美股整体水平之下。(2) 从估值的稳定性来看，能源行业 PE 和 PB 的波动性高于美股整体。,0
1966 年以来，美股能源行业的 PE 标准差为 15 倍，与美股整体水平持平，美股能源行业 PB 标准差为 1.4 倍，略高于美股整体水平的 0.8 倍。总体来看，能源行业估值的历史波动性高于美股整体水平。,0
分阶段来看，20 世纪 70 年代至 80 年代，美股能源行业 PE 水平震荡下行，但 PB 基本维持稳定。,0
其后，80 年代至 21 世纪初，美股能源行业估值水平波动明显加大，尤其在 80 年代末和 90 年代末，能源行业 PE 水平大幅波动，但该阶段行业估值整体上升。,0
进入 21 世纪后，能源行业 PE 水平继续维持较高波动，但中位数变化不大，而行业 PB 水平开始震荡下行。总体来看，自 21 世纪以来，能源行业估值水平震荡回落。,2
1968 年以来，美股原材料行业的年化收益率为 9.5%，而美股整体收益率为 10.8%。相较之下，美股原材料行业的年化超额收益率为 -1.3%，大幅跑输大盘，在笔者统计的所有行业中表现垫底（见图 13-11）。具体来看，1966 年以来，美股原材料行业超额收益率走势可以划分为以下六个阶段（见图 13-11）：,2
阶段一（1966 年 3 月至 1976 年 4 月）: 在这一阶段，美股原材料行业超额收益率指数震荡上行，从 1966 年 3 月的 100 点升至 1976 年 4 月的 151 点，累计涨幅为 51%，达到了历史最高位。,1
阶段二（1976 年 4 月至 1985 年 6 月）: 1976 至 1985 年，美股原材料行业超额收益率指数震荡下行，由 1976 年 4 月的 151 点降至 1985 年 6 月的 92 点，累计跌幅为 39%。,2
阶段三（1985 年 6 月至 1988 年 6 月）: 在前期近 10 年持续跑输大盘后，原材料行业超额收益率指数迎来 3 年的短暂回升期。,1
该阶段指数从 1985 年 6 月的 92 点回升至 1988 年 6 月的 120 点，累计涨幅为 31%。,1
阶段四（1988 年 6 月至 2000 年 9 月）: 20 世纪 80 年代中后期以来，原材料行业表现相对较弱，板块超额收益率持续回落，并在 20 世纪 90 年代中期开始加速下行，最终在 2000 年 9 月探得历史最低位。,2
具体来看，该阶段指数由 1988 年 6 月的 120 点大幅降至 2000 年 9 月的 38 点，累计跌幅高达 68%。,2
阶段五（2000 年 9 月至 2008 年 6 月）: 21 世纪初至金融危机前的 8 年时间里，原材料行业在经历前期持续落后于大盘整体表现后，开始渐渐跑赢大盘。其间指数由 2000 年 9 月的 38 点大幅升至 2008 年 6 月的 113 点，累计涨幅高达 197%。,1
阶段六（2008 年 6 月至 2018 年 12 月）: 在美股金融危机后的 10 年慢牛中，尽管原材料行业也取得了不菲的收益率，但仍未跑赢大盘整体水平。其板块超额收益率指数震荡下行，由 2008 年 6 月的,2
